Variety;PLZ;Sowingday;Harvestday;Harvestyear;No;Yielddtha;PMG_g;PHL_kg;Heading
APACHE;8566;306;201;2015;191.10569;55.07699271;33.84;75.82546208;156
AREZZO;8566;306;201;2015;191.10983;63.97313305;36.27;76.66485288;151.5
ATROPOS;8566;306;201;2015;191.11484;80.81319903;39.01;75.93333333;158.6666667
BARDAN+COLMETTA M;8566;306;201;2015;151.10194;68.45401666;43.86;79.64787816;156
BARDAN+MONTDOR M;8566;306;201;2015;151.10196;59.34538624;39.15;77.01153336;152
CAMBRENA;8566;306;201;2015;194.10119;63.43011373;39.1;78.82448461;156
CAMBRENA;8566;306;201;2015;194.10119;66.66293811;39.07;77.18432329;155.460396
CAMBRENA;8566;306;201;2015;194.10119;65.17580779;38.43;77.71552392;156.2512136
CAMBRENA;8566;306;201;2015;194.10119;67.67664565;38.69;78.89857033;155.97
CAMBRENA;8566;306;201;2015;194.10119;72.94677445;37.73;78.62852822;155.382716
CAMBRENA;8566;306;201;2015;194.10119;63.2639165;38.16;75.88464457;155.08125
CAMBRENA;8566;306;201;2015;194.10119;66.63148557;35.44;77.98597905;155.689441
CAMBRENA;8566;306;201;2015;194.10119;63.03968283;35.86;77.91162204;156
CAMBRENA;8566;306;201;2015;194.10119;71.36668849;41.25;78.81752175;155.5
CAMBRENA;8566;306;201;2015;194.10119;58.44949017;37.76;75.8;155.9071429
CAMBRENA;8566;306;201;2015;194.10119;76.35100051;39.45;78.07852684;155.0507246
CAMBRENA;8566;306;201;2015;194.10119;64.73704147;33.79;75.55249802;155.8346154
CAMBRENA;8566;306;201;2015;194.10119;75.50950147;37.39;78.09164667;154.8375
CAMBRENA;8566;306;201;2015;194.10119;67.58053887;38.05;75.78634664;155.5835592
CAMBRENA;8566;306;201;2015;194.10119;65.64988198;40.1;77.08660407;156.1191345
CAMBRENA;8566;306;201;2015;194.10119;65.60905721;37.33;75.9;155
CAMEDO+NENDAZ M;8566;306;201;2015;151.10197;64.04433898;39.58;77.70212184;157
CH CLARO;8566;306;201;2015;111.12754;65.03723559;37.33;80.25509038;155
CH CLARO;8566;306;201;2015;111.12754;55.49589231;36.07;76.22872453;155.490099
CH CLARO;8566;306;201;2015;111.12754;67.01106118;39.52;81.364682;154.6650485
CH CLARO;8566;306;201;2015;111.12754;62.70712428;40.46;81.55714835;154.06
CH CLARO;8566;306;201;2015;111.12754;64.08904337;33.47;77.57119819;155.2345679
CH CLARO;8566;306;201;2015;111.12754;59.07215349;37.29;80.06748242;155.08125
CH CLARO;8566;306;201;2015;111.12754;64.29916432;38.12;80.65293087;154.8447205
CH CLARO;8566;306;201;2015;111.12754;60.40254639;35.28;78.49204717;155.1052632
CH CLARO;8566;306;201;2015;111.12754;57.73096895;38.76;78.64934935;155
CH CLARO;8566;306;201;2015;111.12754;58.16831941;37.38;78.35;155.0928571
CH CLARO;8566;306;201;2015;111.12754;59.61648053;37.31;79.03264669;154.4492754
CH CLARO;8566;306;201;2015;111.12754;55.23849843;34.5;76.4550751;155.6653846
CH CLARO;8566;306;201;2015;111.12754;62.66274522;36.16;78.79287157;154
CH CLARO;8566;306;201;2015;111.12754;55.18709306;36.14;76.91396916;155.166215
CH CLARO;8566;306;201;2015;111.12754;56.03412663;37.79;79.11923212;155.4224106
CH CLARO;8566;306;201;2015;111.12754;58.43878055;35.16;61.26666667;154.6666667
CH NARA;8566;306;201;2015;111.13197;69.16557078;39.39;83.8;154.6666667
CHAUMONT;8566;306;201;2015;211.13058;65.27978804;40.72;80.5;149.8142857
COLMETTA;8566;306;201;2015;111.1447;67.71783153;41.53;78.19151264;152.5
COLMETTA;8566;306;201;2015;111.1447;74.01296266;41.68;79.26666667;155.6666667
COLMETTA+MONTALTO M;8566;306;201;2015;151.10195;61.92829644;40.09;77.57638624;156.5
FIORINA;8566;306;201;2015;211.11489;66.09443656;39.22;82.45;150.5309524
GAUDIO;8566;306;201;2015;191.11439;82.46530218;42.12;83.23333333;151
GENIUS (2);8566;306;201;2015;191.11227;70.98504432;33.56;78.93333333;157.3333333
HADM. 26881-10;8566;306;201;2015;191.11477;83.48455547;39.53;78.56666667;157.6666667
HANSWIN;8566;306;201;2015;111.14158;59.46796445;40.83;83.07214256;156.5
HANSWIN+MAGNO M;8566;306;201;2015;151.10192;64.26283971;40.78;78.79972649;153.5
HANSWIN+MONTALTO M;8566;306;201;2015;151.10193;59.33381773;38.17;79.78090344;156
IS 468;8566;306;201;2015;191.11393;77.0525329;41.54;82.7;155.6666667
ISKOR 2014 SIMANO+MA;8566;306;201;2015;151.10188;65.78226214;42.45;76.80663904;152.5
JB ASANO;8566;306;201;2015;191.11139;44.90576332;39.61;73.45110701;155.08125
JULIUS (BL…);8566;306;201;2015;191.11142;61.22527395;37.94;74.13394944;159
KWS SALIX;8566;306;201;2015;191.11443;72.68095622;38.65;74.83333333;157.3333333
LEVIS;8566;306;201;2015;111.11834;69.05943057;38.98;80.5;155.6666667
MONTALTO;8566;306;201;2015;111.14316;65.76432245;38.16;78.69178615;157
MONTDOR;8566;306;201;2015;111.14432;56.58177814;36.48;75.53333333;152.6666667
PIONIER;8566;306;201;2015;191.11543;51.62103914;32.61;73.28846664;160
PIZZA;8566;306;201;2015;191.1108;62.80197954;38.81;86.08004274;157
PIZZA;8566;306;201;2015;191.1108;57.57653487;38.08;85.18714703;157.039604
RUBISKO;8566;306;201;2015;191.11387;87.39422875;44.12;77.85277249;152
RUBISKO;8566;306;201;2015;191.11387;88.48727908;40.04;75.4;153
RUMOR;8566;306;201;2015;191.11459;70.60147433;35.98;75.90728968;155.5
SHERIFF;8566;306;201;2015;191.11431;83.5826484;38.75;74.06666667;157.6666667
SIMANO;8566;306;201;2015;111.13726;57.15364449;36.87;80.24194431;156
SIMANO;8566;306;201;2015;111.13726;60.10886973;37.94;80.56713729;155.5693069
SIMANO;8566;306;201;2015;111.13726;55.44635956;37.27;79.18176863;154.2512136
SIMANO;8566;306;201;2015;111.13726;50.43262232;35.67;79.39927076;155.62
SIMANO;8566;306;201;2015;111.13726;63.13445071;35.56;79.77265264;155.117284
SIMANO;8566;306;201;2015;111.13726;56.65962772;35.97;78.65134025;152.959375
SIMANO;8566;306;201;2015;111.13726;60.19551565;32.69;77.47113032;153.1118012
SIMANO;8566;306;201;2015;111.13726;57.1303633;35.13;78.96570086;155.3684211
SIMANO;8566;306;201;2015;111.13726;57.79580209;38.08;79.43726896;152
SIMANO;8566;306;201;2015;111.13726;53.77055802;34.01;79.65;154.5309524
SIMANO;8566;306;201;2015;111.13726;58.76384142;34.88;78.47592072;154.1014493
SIMANO;8566;306;201;2015;111.13726;53.74214688;33.35;76.69750198;153.5
SIMANO;8566;306;201;2015;111.13726;62.14242754;35.35;77.89164667;151.459375
SIMANO;8566;306;201;2015;111.13726;54.20710593;36.5;78.05596808;155.229449
SIMANO;8566;306;201;2015;111.13726;52.83490146;35.9;77.61860814;153.3032761
SIMANO;8566;306;201;2015;111.13726;58.89462262;35.69;77.63333333;155.3333333
VYCKOR;8566;306;201;2015;191.114;61.05837228;31.56;75.9;155.6666667
WIWA;8566;306;201;2015;191.1061;60.14842754;38.13;83.4178957;158
WIWA;8566;306;201;2015;191.1061;58.96150602;40.05;85.15277502;157.980198
ZINAL;8566;306;201;2015;194.10077;69.09491369;41.37;83.68872496;152
ZINAL;8566;306;201;2015;194.10077;65.59974013;42.17;81.72015589;152.509901
ZINAL;8566;306;201;2015;194.10077;69.91390759;42.95;82.81726832;153.7487864
ZINAL;8566;306;201;2015;194.10077;64.48491418;43.19;83.3914412;152.41
ZINAL;8566;306;201;2015;194.10077;74.21502151;41.7;82.06582663;152.8240741
ZINAL;8566;306;201;2015;194.10077;62.309344;41.24;82.36188818;151.878125
ZINAL;8566;306;201;2015;194.10077;69.1399447;42.15;82.36547872;152.6118012
ZINAL;8566;306;201;2015;194.10077;60.35838835;42.72;81.86585823;152.8026316
ZINAL;8566;306;201;2015;194.10077;68.07810387;41.94;82.63035641;152
ZINAL;8566;306;201;2015;194.10077;60.29202933;40.86;81.95;152.9380952
ZINAL;8566;306;201;2015;194.10077;68.1391145;41.6;82.32602996;152.5
ZINAL;8566;306;201;2015;194.10077;69.04982497;41.7;82.09886957;152.3307692
ZINAL;8566;306;201;2015;194.10077;61.1834637;40.49;82.35489961;151.91875
ZINAL;8566;306;201;2015;194.10077;64.84273748;41.45;82.25634556;153.1454381
ZINAL;8566;306;201;2015;194.10077;65.47231142;39.85;83.16237799;153.2076646
NA;8566;306;201;2015;111.158;58.79821624;39.24;77.83931974;159
NA;8566;306;201;2015;111.15801;46.74217566;37.06;80.5;157
NA;8566;306;201;2015;111.15802;49.57946554;37.99;78.78988276;157.5
NA;8566;306;201;2015;111.15803;54.13178124;38.44;83.83563263;158.5
NA;8566;306;201;2015;111.15804;66.20593771;42.91;81.4199255;156
NA;8566;306;201;2015;111.15805;62.41904874;41.87;80.98769418;159
NA;8566;306;201;2015;111.15806;59.53925918;40.61;80.49800196;152
NA;8566;306;201;2015;111.15807;70.64951185;39.93;78.02860772;156.5
NA;8566;306;201;2015;111.15808;70.03849044;41.94;78.32917074;157
NA;8566;306;201;2015;111.15809;60.07674278;38.22;82.09437836;156.5
NA;8566;306;201;2015;111.1581;65.96942845;43.21;80.71133855;157
NA;8566;306;201;2015;111.15811;56.06114043;33.93;80.2312323;158
NA;8566;306;201;2015;111.15812;70.63191136;41.57;83.61520762;154
NA;8566;306;201;2015;111.15813;71.70200897;43.37;82.00084025;157
NA;8566;306;201;2015;111.15814;74.66030931;41.68;82.90206155;157.5
NA;8566;306;201;2015;111.15815;72.73333723;37.7;83.25;158.5
NA;8566;306;201;2015;111.15816;60.4396078;42.46;81.35927699;155
NA;8566;306;201;2015;111.15817;63.38465412;42.66;82.21567537;157
NA;8566;306;201;2015;111.15818;40.7393332;29.51;80.27435759;158
NA;8566;306;201;2015;111.15819;71.81280931;40.44;81.75141187;155.470297
NA;8566;306;201;2015;111.1582;65.86919321;39.88;85.17555979;155.980198
NA;8566;306;201;2015;111.15821;58.05917388;40.16;84.682814;152.009901
NA;8566;306;201;2015;111.15822;67.04664098;40.37;83.39133393;156.990099
NA;8566;306;201;2015;111.15823;55.5386174;36.89;85.21703986;153.5
NA;8566;306;201;2015;111.15824;70.15293995;43.94;83.18578388;153.029703
NA;8566;306;201;2015;111.15825;50.11839675;34.82;80.96567671;158.5
NA;8566;306;201;2015;111.15826;57.32452724;38.87;82.15847122;157.970297
NA;8566;306;201;2015;111.15827;71.47602332;49.82;81.42570593;152.549505
NA;8566;306;201;2015;111.15828;46.29253093;36.35;74.5629504;156.480198
NA;8566;306;201;2015;111.15829;63.30435455;36.87;83.79289194;155.490099
NA;8566;306;201;2015;111.1583;69.38720482;35.09;84.77424535;157.480198
NA;8566;306;201;2015;111.15831;67.51704549;39.72;82.94016563;157.480198
NA;8566;306;201;2015;111.15832;62.55224089;42.62;81.39425509;158.5
NA;8566;306;201;2015;111.15833;69.28573436;43.99;81.58880248;154.970297
NA;8566;306;201;2015;111.15834;54.2784806;39.52;74.38568645;158.970297
NA;8566;306;201;2015;111.15835;77.19272301;40.54;84.58276528;152.509901
NA;8566;306;201;2015;111.15836;50.43513875;35.15;81.02424535;155.529703
NA;8566;306;201;2015;111.15837;65.28966362;36.18;79.1599318;153.039604
NA;8566;306;201;2015;111.15838;54.32304215;37.6;70.61359782;158.0024272
NA;8566;306;201;2015;111.15839;56.41604059;34.83;72.39356149;158.4186893
NA;8566;306;201;2015;111.1584;55.50162461;39.33;78.70373106;155.3325243
NA;8566;306;201;2015;111.15841;82.35733878;43.52;82.94651119;156.9162621
NA;8566;306;201;2015;111.15842;72.52709201;46.36;77.51462143;156.8325243
NA;8566;306;201;2015;111.15843;54.89206349;33.09;74.9208177;157.9186893
NA;8566;306;201;2015;111.15844;59.64841963;35.47;77.40373106;155.5813107
NA;8566;306;201;2015;111.15845;70.16220999;41.87;83.48176863;149.7487864
NA;8566;306;201;2015;111.15846;51.02138115;39.07;77.08170807;158.9186893
NA;8566;306;201;2015;111.15847;69.40311035;39.16;83.23369472;157.5
NA;8566;306;201;2015;111.15848;64.29904016;42.54;82.92184131;155.9975728
NA;8566;306;201;2015;111.15849;51.35529208;34.61;74.27713509;159.1674757
NA;8566;306;201;2015;111.1585;62.47345509;37.13;76.77454876;154.5837379
NA;8566;306;201;2015;111.15851;58.02878091;33.25;78.16720776;157.9162621
NA;8566;306;201;2015;111.15852;75.61196126;40.02;79.69909752;159
NA;8566;306;201;2015;111.15853;71.8489004;40.65;84.26095093;155.4975728
NA;8566;306;201;2015;111.15854;64.21910261;43.12;78.20631739;157.4162621
NA;8566;306;201;2015;111.15855;67.73673197;36.74;84.07190187;149.8300971
NA;8566;306;201;2015;111.15856;63.78821168;43.43;80.62274379;150.6674757
NA;8566;306;201;2015;111.15857;63.87762957;42.02;82.94163539;149.6699029
NA;8566;306;201;2015;111.15858;72.26643943;44.9;82.58363416;150.1674757
NA;8566;306;201;2015;111.15859;53.03228516;37.14;79.36638836;153.65
NA;8566;306;201;2015;111.1586;68.37007579;40.59;77.11213778;156.5
NA;8566;306;201;2015;111.15861;64.93287764;40.06;76.48645176;156.91
NA;8566;306;201;2015;111.15862;60.76452143;37.9;77.44286126;158.09
NA;8566;306;201;2015;111.15863;61.34467238;36.94;79.13428324;156.53
NA;8566;306;201;2015;111.15864;51.94848439;37.39;75.4085588;158.44
NA;8566;306;201;2015;111.15865;70.29137647;47.52;83.45073885;155.85
NA;8566;306;201;2015;111.15866;46.74814667;36.74;67.80996926;158.62
NA;8566;306;201;2015;111.15867;65.3555377;38.31;78.14928036;157.12
NA;8566;306;201;2015;111.15868;55.66372163;32.9;77.44857033;155.5
NA;8566;306;201;2015;111.15869;65.53540864;38.99;78.84502017;157.47
NA;8566;306;201;2015;111.1587;60.19527469;38.63;78.94715987;157.29
NA;8566;306;201;2015;111.15871;60.44299997;36.55;81.19070235;157.56
NA;8566;306;201;2015;111.15872;56.77794424;38.51;79.25498943;156
NA;8566;306;201;2015;111.15873;63.09519281;43.3;79.77425635;157.09
NA;8566;306;201;2015;111.15874;70.18704613;42.7;83.84285165;154.09
NA;8566;306;201;2015;111.15875;53.76180517;40.48;73.7914508;158.41
NA;8566;306;201;2015;111.15876;69.28808545;34.41;83.69502978;156.97
NA;8566;306;201;2015;111.15877;64.11340412;31.9;80.06285742;157.94
NA;8566;306;201;2015;111.15878;62.16445753;36.87;75.23287279;156.85
NA;8566;306;201;2015;111.15879;52.84791383;31.32;78.00713874;154.06
NA;8566;306;201;2015;111.1588;72.77790073;35.96;79.02276786;156.6759259
NA;8566;306;201;2015;111.15881;57.17614827;32.15;76;157.058642
NA;8566;306;201;2015;111.15882;85.25894244;43.93;83.37119819;151.5
NA;8566;306;201;2015;111.15883;59.09989064;32.6;75.83179721;157
NA;8566;306;201;2015;111.15884;67.79020522;41.86;80.63191242;156.058642
NA;8566;306;201;2015;111.15885;75.67631418;41.12;84.22112614;155.941358
NA;8566;306;201;2015;111.15886;69.90638328;33.42;80.35841012;156.7654321
NA;8566;306;201;2015;111.15887;71.43177823;38.16;80.35253454;156
NA;8566;306;201;2015;111.15888;62.98544062;33.09;79.09735025;155.441358
NA;8566;306;201;2015;111.15889;64.12159547;42.02;78.65311061;152.882716
NA;8566;306;201;2015;111.1589;60.08546682;35.42;76.3466158;158.2345679
NA;8566;306;201;2015;111.15891;57.84591155;35.99;80.54723503;158.117284
NA;8566;306;201;2015;111.15892;64.18950618;43.59;83.90264975;156.058642
NA;8566;306;201;2015;111.15893;59.616307;33.94;76.04723503;158.882716
NA;8566;306;201;2015;111.15894;65.12791307;35.5;80.1764977;156.117284
NA;8566;306;201;2015;111.15895;81.34810168;43.61;79.50576036;150.617284
NA;8566;306;201;2015;111.15896;61.31453034;35.7;80.88767278;158.2654321
NA;8566;306;201;2015;111.15897;57.58268607;26.44;72.76582663;153.558642
NA;8566;306;201;2015;111.15898;64.68331143;37.04;79.84735025;156.6759259
NA;8566;306;201;2015;111.15899;55.2312423;32.79;79.70038881;151.941358
NA;8566;306;201;2015;111.159;63.04039149;35.23;78.20311061;156.6481481
NA;8566;306;201;2015;111.15901;64.17127572;40.12;83.79393929;156.8375
NA;8566;306;201;2015;111.15902;57.910465;41.15;81.88677157;156.5
NA;8566;306;201;2015;111.15903;63.56695109;36.93;81.57622363;157.08125
NA;8566;306;201;2015;111.15905;36.18403316;32.17;76.76716215;158
NA;8566;306;201;2015;111.15906;43.88514029;37.85;80.42937061;157.459375
NA;8566;306;201;2015;111.15908;55.9039569;35.91;75.81882267;156.040625
NA;8566;306;201;2015;111.15909;67.05635293;40;78.64204553;156.121875
NA;8566;306;201;2015;111.1591;60.20424037;39.66;81.66165495;153
NA;8566;306;201;2015;111.15911;65.32724767;38.31;74.50448722;153.75625
NA;8566;306;201;2015;111.15912;70.02471745;39.64;75.33519808;154.8375
NA;8566;306;201;2015;111.15913;62.37667922;39.11;81.14259904;156.959375
NA;8566;306;201;2015;111.15914;70.50777075;36.84;75.93487781;152.378125
NA;8566;306;201;2015;111.15915;46.80028006;29.51;76.01716215;157.621875
NA;8566;306;201;2015;111.15916;63.46889362;34.24;80.64227877;154.5
NA;8566;306;201;2015;111.15917;61.20858591;36.85;79.41008146;152.040625
NA;8566;306;201;2015;111.15918;55.68899124;37.89;76.65976119;156.378125
NA;8566;306;201;2015;111.15919;49.31753358;32.57;77.61692891;153.121875
NA;8566;306;201;2015;111.1592;51.77248771;34.81;79.60976119;156.08125
NA;8566;306;201;2015;111.15921;58.88528641;40.42;83.3423658;155.08125
NA;8566;306;201;2015;111.15922;69.8695181;40.24;79.13064542;156.121118
NA;8566;306;201;2015;111.15923;65.60588057;41.34;82.42301731;151.0776398
NA;8566;306;201;2015;111.15924;67.94482783;43.21;80.64811301;156.7329193
NA;8566;306;201;2015;111.15925;61.74482434;40.02;76.50606549;154.9223602
NA;8566;306;201;2015;111.15926;58.48477856;38.53;72.72374918;155.2329193
NA;8566;306;201;2015;111.15927;76.69866338;43.87;80.55062999;155.5341615
NA;8566;306;201;2015;111.15928;56.0032141;34.42;80.93796791;156.9223602
NA;8566;306;201;2015;111.15929;66.45579518;41.46;78.00972823;157.0776398
NA;8566;306;201;2015;111.1593;57.54146656;38.64;75.4;156.9658385
NA;8566;306;201;2015;111.15931;38.04965593;28.08;72.89121676;155.3447205
NA;8566;306;201;2015;111.15932;45.03601685;25.84;72.17311919;154.8447205
NA;8566;306;201;2015;111.15934;54.95000054;38.19;74.95366274;156.5
NA;8566;306;201;2015;111.15935;64.14955382;41.87;82.15491974;156.0776398
NA;8566;306;201;2015;111.15936;69.09992349;36.77;78.93243054;157.2670807
NA;8566;306;201;2015;111.15937;65.24347135;37.15;81.68316241;154.4223602
NA;8566;306;201;2015;111.15938;68.87591991;38.25;82.61296173;153.310559
NA;8566;306;201;2015;111.15939;63.94344509;37.31;73.78472204;155.9658385
NA;8566;306;201;2015;111.1594;68.90758288;32.57;77.55773936;157.8447205
NA;8566;306;201;2015;111.15941;77.84270684;41.75;82.03723903;156.2670807
NA;8566;306;201;2015;111.15942;70.06997687;30.03;74.4056516;159.7329193
NA;8566;306;201;2015;111.15943;63.94466213;36.01;71.9778258;159.0776398
NA;8566;306;201;2015;111.15944;55.08993244;31.79;71.7748976;158.1973684
NA;8566;306;201;2015;111.15945;65.25019579;44.24;81.14003148;157
NA;8566;306;201;2015;111.15946;72.96433558;37.19;81.84188979;156.6710526
NA;8566;306;201;2015;111.15947;58.78103118;37.96;81.72933859;153.6973684
NA;8566;306;201;2015;111.15948;55.35847878;40.55;81.47417324;155.8684211
NA;8566;306;201;2015;111.15949;47.09154578;29.95;74.52102358;157.6315789
NA;8566;306;201;2015;111.1595;62.39789365;37.54;78.47675592;156.3026316
NA;8566;306;201;2015;111.15951;59.94618182;45.05;79.32086621;154.6973684
NA;8566;306;201;2015;111.15952;62.87971384;44.36;78.8352283;153.8684211
NA;8566;306;201;2015;111.15953;56.4689778;37.24;76.70056698;157.5
NA;8566;306;201;2015;111.15954;68.20732407;38.35;82.30330703;157.4342105
NA;8566;306;201;2015;111.15955;61.8544918;39.69;82.33801578;155.6315789
NA;8566;306;201;2015;111.15956;57.59045961;38.11;81.55573233;155.8289474
NA;8566;306;201;2015;111.15957;63.13908469;32.39;81.33171647;155.9342105
NA;8566;306;201;2015;111.15958;49.15193567;38.6;78.86420472;157.8947368
NA;8566;306;201;2015;111.15959;51.61217194;31.74;66.38155909;157
NA;8566;306;201;2015;111.1596;72.15290555;39.53;78.05314966;158
NA;8566;306;201;2015;111.15961;50.47662904;38.65;78.99648816;157.1973684
NA;8566;306;201;2015;111.15962;61.45447188;41.75;77.75903937;152.0657895
NA;8566;306;201;2015;111.15619;68.03451196;41.27;81.05036218;156.1710526
NA;8566;306;201;2015;111.15641;58.99085585;42.93;79.11642521;156.1315789
NA;8566;306;201;2015;111.1572;65.55757238;35.59;77.02970576;157
NA;8566;306;201;2015;111.15738;75.65326947;40.32;80.44602983;157.5
NA;8566;306;201;2015;211.13985;82.87650981;37.58;84.75701617;153.5
NA;8566;306;201;2015;211.13986;62.5879095;41.76;83.55691255;151
NA;8566;306;201;2015;211.13987;66.77380085;41.87;84.37241608;152
NA;8566;306;201;2015;211.13993;54.62932526;40.02;81.95;152.0619048
NA;8566;306;201;2015;211.13996;68.79891494;40.99;81.05;157.3761905
NA;8566;306;201;2015;211.14014;68.84779227;40.18;81.6;152.5
NA;8566;306;201;2015;211.14026;61.52107223;34.25;81.2;150.5619048
NA;8566;306;201;2015;211.14033;63.76879555;45.87;81.95;149.0928571
NA;8566;306;201;2015;211.14039;62.86469574;36.45;80.6;152.6547619
NA;8566;306;201;2015;211.14046;58.47851865;42.19;83.95;151.4690476
NA;8566;306;201;2015;211.14047;60.44077873;43.73;83.15;148.4071429
NA;8566;306;201;2015;211.14058;74.57878586;43.29;83.15;150.9690476
NA;8566;306;201;2015;211.14059;62.38468745;44.39;83.85;151.9690476
NA;8566;306;201;2015;211.14062;69.96704459;41.34;81.45;150.5309524
NA;8566;306;201;2015;211.14064;70.95094151;43.97;82.5;153.9380952
NA;8566;306;201;2015;211.14072;70.94528296;39.3;82.75;153.9380952
NA;8566;306;201;2015;211.14074;60.3204278;38.41;82.4;152.1547619
NA;8566;306;201;2015;211.14075;71.28794689;43.33;82.6;151.5619048
NA;8566;306;201;2015;211.14084;59.30353999;40.26;81.35;156.5309524
NA;8566;306;201;2015;211.14085;62.74810233;36.14;82.45;150
NA;8566;306;201;2015;111.15616;68.10767096;42.87;85;157.3452381
NA;8566;306;201;2015;111.15622;60.39830698;35.32;79.8;157.6238095
NA;8566;306;201;2015;111.15626;70.75389411;43.96;83.10639825;156.5507246
NA;8566;306;201;2015;111.15627;70.80337903;39.71;82.03264669;155.3985507
NA;8566;306;201;2015;111.15628;70.91854074;38.87;85.9215824;156.5507246
NA;8566;306;201;2015;111.15631;50.2041619;28.35;77.07581149;157.2536232
NA;8566;306;201;2015;111.15635;61.52770524;36.98;82.07169164;157.8985507
NA;8566;306;201;2015;111.15637;68.94222922;34.33;81.90650749;156.6014493
NA;8566;306;201;2015;111.15639;74.07989712;45.58;81.08286517;154.8985507
NA;8566;306;201;2015;111.15643;69.37724072;39.2;77.28676654;157.7971014
NA;8566;306;201;2015;111.15646;64.05616307;42.98;77.58275593;154.0507246
NA;8566;306;201;2015;111.1565;74.27025816;35.43;83.96062734;156.9492754
NA;8566;306;201;2015;111.15656;62.21468154;37.59;76.98687578;158.1521739
NA;8566;306;201;2015;111.15663;65.96526337;33.84;75.1954432;157.7028986
NA;8566;306;201;2015;111.15664;72.02909635;32.61;78.74794007;156.7971014
NA;8566;306;201;2015;111.15665;62.93656705;40.32;81.65216916;157.8478261
NA;8566;306;201;2015;111.15668;81.3867017;37.77;79.04382022;157.4492754
NA;8566;306;201;2015;111.1567;85.91087598;40.18;78.39804931;155.9492754
NA;8566;306;201;2015;111.15673;65.78563729;40.99;78.2133427;154.3478261
NA;8566;306;201;2015;111.15674;65.14747321;40.26;78.74099563;153.5
NA;8566;306;201;2015;111.15675;68.52285966;42.74;78.56746255;154.6521739
NA;8566;306;201;2015;111.1568;77.91608368;39.82;80.26757179;155
NA;8566;306;201;2015;111.15689;82.79053159;37.94;80.94555243;153.0507246
NA;8566;306;201;2015;111.15692;77.3178403;47.03;82.66623715;156.2519231
NA;8566;306;201;2015;111.15694;76.60645685;38.06;80.89125692;157.3307692
NA;8566;306;201;2015;111.15697;69.23422241;39.56;74.23633992;156.9134615
NA;8566;306;201;2015;111.15699;64.39512071;36.72;78.14996047;157.4211538
NA;8566;306;201;2015;111.15702;57.57846217;32.33;79.15741502;157.5826923
NA;8566;306;201;2015;111.15708;67.61068043;37.21;83.34371542;155.2519231
NA;8566;306;201;2015;111.1571;61.95742442;35.11;81.21245059;157.2519231
NA;8566;306;201;2015;111.15718;59.4803617;32.43;73.96502767;156.5826923
NA;8566;306;201;2015;111.15719;58.08190754;39.43;80.67872727;157.4134615
NA;8566;306;201;2015;111.15721;69.29621765;42.19;80.38879842;156.3346154
NA;8566;306;201;2015;111.15722;60.46680076;38;80.88118577;156.3346154
NA;8566;306;201;2015;111.15726;76.3757686;36.24;78.55999209;159.0826923
NA;8566;306;201;2015;111.15728;58.20443789;36.19;78.63622134;155.0038462
NA;8566;306;201;2015;111.15732;62.1914341;36.01;79.26994466;156
NA;8566;306;201;2015;111.15735;63.92677678;37.44;79.84125692;158.3307692
NA;8566;306;201;2015;111.15736;60.48736203;33.82;77.67618972;157.6692308
NA;8566;306;201;2015;111.15739;72.31530679;44.84;79.64746245;151.1653846
NA;8566;306;201;2015;111.15741;74.20335795;40.34;83.06003162;155.4173077
NA;8566;306;201;2015;111.15742;77.47862827;40.21;82.88376285;151.5826923
NA;8566;306;201;2015;111.15745;54.36247918;38.74;76.25378656;156.2480769
NA;8566;306;201;2015;111.15747;68.8783152;36.66;78.84629249;153.5
NA;8566;306;201;2015;111.15748;62.11921927;36.13;77.72572294;155.378125
NA;8566;306;201;2015;111.15749;71.67727908;43.08;81.98062255;152.459375
NA;8566;306;201;2015;111.1575;70.58064246;43.57;83.02204824;152.540625
NA;8566;306;201;2015;111.15751;78.54669792;45.89;80.51815254;152.5
NA;8566;306;201;2015;111.15756;62.33057761;33.28;80.00222882;156.08125
NA;8566;306;201;2015;111.15759;68.19082013;42.49;81.38407627;155.58125
NA;8566;306;201;2015;111.15761;60.82896318;30;74.91325294;157.41875
NA;8566;306;201;2015;111.15762;67.82653253;35.69;74.86247001;155.796875
NA;8566;306;201;2015;111.15763;70.40428943;37.84;77.01325294;155.08125
NA;8566;306;201;2015;111.15765;62.75523208;36.2;79.93040157;156.540625
NA;8566;306;201;2015;111.15768;67.81939083;38.31;81.46447784;157.121875
NA;8566;306;201;2015;111.15769;70.01505958;43.5;82.62917666;157.5
NA;8566;306;201;2015;111.15771;68.72201166;36.13;84.38897588;155.1625
NA;8566;306;201;2015;111.15772;65.41892333;34.04;71.4012249;152.703125
NA;8566;306;201;2015;111.15773;67.0744681;38.8;82.62082334;153.5
NA;8566;306;201;2015;111.15774;80.42186023;42.21;84.85979922;155
NA;8566;306;201;2015;111.15777;67.21073209;36.92;78.05;152.6625
NA;8566;306;201;2015;111.15778;64.87032753;43.41;82.24732921;157.5
NA;8566;306;201;2015;111.15779;66.34862254;36.76;79.33407627;153.41875
NA;8566;306;201;2015;111.15782;63.5912635;33.65;78.2;155.8375
NA;8566;306;201;2015;111.15784;64.22735347;39.47;73.67082334;156.5
NA;8566;306;201;2015;111.15786;71.13946911;41.58;81.78103668;157.1246612
NA;8566;306;201;2015;111.15789;58.94073371;40.38;81.59407464;149.8753388
